관외사전,0,0,0,0,0,0,0
관내사전,0,0,0,0,0,0,0
투표소1,0,0,0,0,0,0,0
투표소2,0,0,0,0,0,0,0
투표소3,0,0,0,0,0,0,0
투표소4,0,0,0,0,0,0,0
투표소5,0,0,0,0,0,0,0
투표소6,0,0,0,0,0,0,0
투표소7,0,0,0,0,0,0,0
투표소8,0,0,0,0,0,0,0
투표소9,0,0,0,0,0,0,0
투표소10,0,0,0,0,0,0,0
투표소11,0,0,0,0,0,0,0
투표소12,0,0,0,0,0,0,0
투표소13,0,0,0,0,0,0,0
투표소14,0,0,0,0,0,0,0
투표소15,0,0,0,0,0,0,0
투표소16,0,0,0,0,0,0,0
투표소17,0,0,0,0,0,0,0
투표소18,0,0,0,0,0,0,0
